0,1,2,3,4,5,6,7,8,9,target
14,5,29,21,20,23,22,40,3,27,1
12,4,17,31,17,3,12,14,11,19,1
17,12,19,23,23,22,10,34,8,13,1
16,4,33,17,4,13,18,20,3,17,1
15,21,6,56,5,5,26,47,8,7,1
11,9,28,12,21,20,17,23,8,14,1
17,14,35,21,33,31,15,21,5,38,1
10,5,34,25,37,20,7,22,3,46,1
13,6,39,16,62,17,7,27,3,34,1
10,14,41,17,22,13,10,24,3,24,1
9,18,40,18,35,16,12,30,8,58,1
16,7,39,10,44,8,13,22,6,54,1
24,8,55,33,8,8,36,19,14,90,1
20,9,42,26,27,18,17,42,9,12,1
21,8,11,37,9,5,20,26,13,5,1
11,13,44,19,8,14,13,18,13,35,1
11,15,16,29,17,14,13,24,16,8,1
21,14,23,41,28,11,17,30,18,49,1
8,10,32,24,22,13,9,25,7,51,1
16,13,29,25,8,15,15,16,8,51,1
12,19,22,14,22,8,7,25,5,9,1
5,3,18,8,21,10,3,11,2,3,1
8,18,26,14,28,20,7,29,8,22,1
3,14,29,10,14,19,6,17,4,20,1
3,10,44,6,7,11,5,26,14,31,1
10,25,17,18,17,27,14,13,9,15,1
8,10,19,22,22,16,3,36,4,16,1
8,20,25,13,19,26,18,21,4,19,1
3,7,25,4,20,4,2,14,5,9,1
4,12,29,15,16,7,4,26,8,13,1
12,15,24,3,21,19,9,26,5,15,1
11,15,18,17,46,23,14,44,2,19,1
8,20,23,27,27,25,11,26,4,12,1
10,17,16,19,24,33,17,21,13,19,1
12,7,23,16,25,13,13,21,7,22,1
12,11,26,11,12,13,13,24,4,2,1
3,12,27,5,27,12,8,8,8,3,1
5,15,20,10,28,13,3,28,8,11,1
5,21,43,17,40,19,7,26,3,2,1
28,25,37,27,29,21,13,20,17,11,1
13,33,25,17,51,23,15,37,4,28,1
14,15,16,28,14,17,19,16,4,21,1
7,6,6,9,16,3,5,12,5,5,1
14,7,10,13,20,15,13,15,8,3,1
13,2,18,14,10,11,7,9,7,9,1
11,10,17,17,21,16,10,9,6,14,1
17,9,23,13,22,19,13,20,0,17,1
12,10,14,16,15,15,17,15,4,14,1
10,9,20,18,16,13,14,18,3,6,1
13,18,35,28,16,12,21,29,6,17,1
18,7,20,27,22,7,19,24,8,7,1
9,11,14,25,17,13,10,26,3,4,1
9,5,32,21,24,26,9,20,5,18,1
7,12,21,2,22,28,3,16,11,9,1
4,18,24,1,24,28,4,21,7,13,1
9,15,23,8,37,29,9,12,2,16,1
13,15,23,1,14,31,13,25,9,3,1
18,26,34,14,24,14,12,34,21,32,1
15,5,46,25,20,13,13,21,12,44,1
15,12,37,14,33,11,16,27,5,16,1
15,30,21,17,16,19,11,23,11,29,1
11,12,40,19,28,23,15,38,6,10,1
9,6,29,6,10,6,8,6,3,10,1
12,15,30,19,18,13,15,31,7,19,1
9,11,34,9,15,23,8,19,5,9,1
9,19,32,25,26,10,7,64,6,10,1
3,6,29,11,36,13,12,47,3,14,1
14,14,38,22,26,25,8,58,2,18,1
30,22,14,28,26,18,21,40,14,12,1
10,7,27,6,46,13,5,27,9,5,1
17,10,29,13,26,17,7,34,3,20,1
13,16,14,13,22,21,6,28,9,29,1
5,8,24,7,16,27,7,22,5,17,1
9,2,38,24,21,16,25,21,4,17,1
14,10,35,13,15,9,10,26,8,22,1
14,5,24,10,22,12,13,15,5,18,1
11,12,26,6,28,17,11,24,11,9,1
15,35,19,39,25,13,17,45,17,20,1
5,16,24,15,11,11,11,26,8,9,1
12,23,20,10,19,13,15,19,7,16,1
9,18,15,11,8,8,8,10,8,37,1
31,12,14,59,10,8,23,51,8,6,1
11,9,38,13,6,23,15,10,11,57,1
10,28,46,25,22,38,9,25,14,30,1
7,25,22,2,21,26,7,8,6,12,1
10,19,50,11,53,9,6,31,10,9,1
15,8,30,7,28,10,8,25,4,33,1
20,29,38,11,23,19,23,28,15,8,1
17,29,16,17,36,25,8,35,11,17,1
9,8,38,7,27,9,10,13,8,11,1
14,17,16,46,18,6,17,44,5,7,1
13,7,15,23,6,13,20,16,11,33,1
33,22,15,79,15,8,34,57,5,7,1
9,12,12,13,9,10,16,29,7,25,1
7,11,13,22,6,20,9,14,8,15,1
10,5,18,26,11,9,18,11,6,43,1
23,25,16,33,10,7,25,32,10,25,1
30,22,13,46,9,8,32,27,17,29,1
24,19,8,60,12,9,17,34,11,10,1
7,7,11,18,9,10,13,20,5,15,1
12,13,5,16,6,11,8,20,7,13,1
13,11,16,20,7,6,12,24,8,8,1
9,8,15,31,10,9,5,19,5,25,1
15,9,12,13,8,2,7,19,2,4,1
11,7,13,13,12,7,11,25,6,7,1
21,20,13,25,3,11,9,14,9,3,1
13,18,45,33,12,6,26,44,13,109,1
16,5,14,23,8,12,23,14,12,14,1
36,8,27,27,13,3,23,28,13,17,1
8,5,22,16,4,7,8,6,4,26,1
21,6,26,31,7,14,13,9,11,33,1
13,14,17,18,12,27,13,13,11,39,1
12,17,21,16,10,7,9,28,10,25,1
12,20,31,22,9,16,17,12,22,26,1
15,15,43,15,12,20,14,2,6,25,1
18,2,24,21,7,12,18,17,14,42,1
14,16,30,23,6,13,15,11,13,23,1
17,7,51,12,7,11,7,3,9,37,1
11,19,38,18,11,25,18,10,14,30,1
14,16,44,26,8,12,8,10,11,47,1
18,11,44,19,12,12,16,4,12,48,1
11,5,38,13,6,17,15,14,10,44,1
16,9,31,20,7,15,10,7,10,43,1
27,25,28,37,8,18,23,29,14,31,1
11,17,36,13,13,8,15,6,13,8,1
14,15,46,27,15,13,6,21,7,76,1
6,10,45,12,6,18,8,9,5,30,1
5,11,38,12,9,10,6,8,6,28,1
10,13,45,17,8,17,12,1,8,62,1
12,10,49,21,13,14,9,6,8,19,1
36,20,41,35,10,9,21,28,24,49,1
14,9,44,14,15,9,15,9,12,25,1
1,12,35,7,9,17,11,3,13,29,1
9,14,21,23,4,8,17,15,20,41,1
10,18,54,11,1,12,5,12,10,34,1
19,20,29,31,18,18,15,17,11,25,1
15,22,15,9,8,10,18,12,14,24,1
8,8,15,13,9,10,11,9,4,40,1
12,12,26,23,13,16,9,9,8,47,1
11,34,27,10,22,27,12,10,7,15,1
16,12,24,8,11,17,7,18,8,31,1
6,20,36,5,37,17,9,18,2,14,1
20,20,56,21,18,17,18,18,1,52,1
2,25,34,12,21,32,3,17,4,23,1
4,25,25,7,26,37,7,25,4,14,1
10,30,21,13,29,24,8,24,3,35,1
10,16,32,27,26,22,13,23,13,48,1
18,2,46,26,7,10,13,19,9,79,1
9,33,25,22,40,40,13,42,3,5,1
15,12,45,15,12,29,13,6,11,53,1
15,7,41,14,8,9,15,18,6,42,1
6,3,39,8,7,10,11,6,4,47,1
13,29,26,16,29,21,16,34,9,16,1
14,14,26,14,18,24,10,24,9,18,1
10,8,40,7,8,19,6,9,4,66,1
8,10,36,18,19,22,15,15,12,70,1
21,16,40,27,10,20,18,20,10,55,1
14,28,37,23,14,23,24,22,11,33,1
31,26,25,39,16,14,21,34,12,26,1
13,10,35,6,15,9,8,13,9,15,1
7,9,22,14,12,17,8,15,7,48,1
10,28,26,19,5,18,9,7,7,47,1
14,12,39,24,7,17,16,9,4,47,1
7,11,33,12,11,15,8,7,7,40,1
20,7,16,16,11,8,17,21,7,16,1
26,11,17,19,7,5,20,21,11,13,1
17,10,34,13,8,22,6,17,7,28,1
25,27,13,41,26,36,15,21,20,17,1
9,17,48,18,12,8,12,20,12,68,1
6,15,37,16,7,21,6,11,10,52,1
9,7,32,9,13,12,9,11,6,36,1
21,13,11,9,29,11,12,16,4,12,1
13,14,41,15,16,6,15,9,16,61,1
12,5,31,19,23,12,8,18,10,49,1
20,14,41,30,13,14,15,15,20,60,1
10,21,19,37,15,17,13,23,20,57,1
17,16,25,33,9,1,18,13,44,26,1
6,20,14,9,42,12,9,23,7,16,1
16,22,18,14,23,24,11,16,12,25,1
11,27,39,19,16,22,15,26,4,17,1
13,9,46,20,18,11,14,13,14,50,1
17,18,10,33,15,12,14,25,26,13,1
5,19,18,25,18,16,7,8,2,12,1
17,42,19,20,33,34,17,39,15,24,1
18,16,5,41,18,12,18,39,4,7,1
7,17,28,4,21,25,7,16,8,8,1
4,24,13,12,23,18,6,11,1,7,1
13,18,36,30,8,17,12,23,5,60,1
14,8,41,10,15,6,16,22,8,29,1
15,11,35,22,5,17,21,14,8,27,1
12,15,36,17,17,19,20,14,6,19,1
7,9,53,17,9,25,8,26,7,45,1
13,11,27,30,8,13,14,8,11,39,1
9,15,44,19,15,24,15,19,7,44,1
11,9,35,10,22,14,11,21,5,30,1
27,10,44,30,8,9,10,8,8,35,1
12,7,34,16,17,15,18,14,11,26,1
15,5,55,25,15,17,21,19,12,33,1
18,6,35,18,12,12,12,11,12,23,1
13,2,35,11,13,5,12,12,7,31,1
16,6,35,20,12,15,12,18,12,26,1
19,26,67,23,12,15,12,3,11,84,1
15,10,47,13,15,15,14,6,6,30,1
12,6,34,25,10,10,17,16,11,29,1
20,13,20,30,11,13,18,31,18,22,1
13,7,49,24,16,12,16,18,14,44,1
19,14,18,28,14,15,18,39,16,37,1
11,4,18,9,9,15,7,8,17,19,1
17,9,38,14,9,9,10,11,23,17,1
7,13,14,8,17,3,14,11,14,17,1
17,3,56,21,13,10,21,26,8,65,1
11,7,44,13,5,8,9,15,13,35,1
21,5,36,23,7,9,21,22,13,37,1
12,12,54,15,7,7,18,27,18,33,1
12,4,44,24,14,29,13,13,4,66,1
26,9,39,13,13,9,13,17,16,47,1
7,6,29,14,9,7,7,11,14,49,1
16,14,22,14,10,17,15,10,12,41,1
19,12,50,22,10,12,17,14,8,50,1
13,32,39,18,18,19,10,15,11,15,1
3,8,11,0,16,21,7,10,7,8,1
6,15,36,1,9,12,6,6,12,28,1
12,20,44,13,28,36,11,29,6,13,1
5,13,27,5,19,13,4,12,8,11,1
11,12,28,29,17,10,22,33,20,23,1
13,14,22,24,14,17,23,17,18,23,1
7,3,47,16,15,22,8,18,6,53,1
4,12,27,27,8,9,12,28,5,25,1
15,10,36,13,10,20,12,20,6,64,1
7,7,23,26,10,18,11,29,13,29,1
11,8,76,21,16,4,19,25,17,93,1
6,1,82,12,4,10,18,19,7,99,1
8,5,59,14,13,11,16,14,9,97,1
13,6,16,11,10,19,10,24,17,24,1
16,3,61,11,11,10,7,16,9,83,1
12,8,92,25,16,9,20,13,5,67,1
10,6,47,17,12,19,15,17,11,87,1
10,8,25,21,12,9,19,15,12,24,1
12,7,61,17,8,19,9,15,7,95,1
8,7,23,23,8,2,9,14,5,43,1
10,6,21,18,15,20,11,19,9,33,1
11,16,69,14,8,14,11,12,7,111,1
6,10,37,17,37,2,9,22,3,5,1
13,12,33,7,42,37,7,37,5,3,1
5,5,25,6,24,8,5,13,0,2,1
13,9,38,20,33,19,12,35,10,10,1
9,2,29,31,10,9,15,27,12,29,1
5,7,29,12,16,17,9,24,8,8,1
17,7,30,43,19,9,22,22,8,30,1
13,8,24,24,25,12,4,38,5,2,1
9,26,22,18,44,27,10,21,16,6,1
15,31,24,16,32,16,13,31,9,9,1
14,25,18,31,38,13,14,25,6,5,1
8,13,20,15,23,17,6,22,3,8,1
18,17,34,38,9,22,15,22,19,40,1
29,11,22,32,30,8,13,28,10,18,1
13,10,57,14,17,13,9,23,6,8,1
20,13,27,21,25,26,16,39,13,20,1
8,12,33,5,41,11,8,24,5,3,1
16,7,31,31,22,10,8,33,12,11,1
16,9,28,21,33,21,12,30,10,15,1
14,32,50,18,35,20,19,38,14,23,1
2,4,26,4,26,6,5,25,1,2,1
22,22,29,33,19,17,17,23,14,20,1
12,12,34,26,33,19,14,37,9,11,1
4,13,12,0,29,15,4,14,0,1,1
12,17,32,8,41,27,15,26,3,8,1
12,15,34,8,27,31,14,37,13,17,1
11,20,32,38,33,18,12,27,24,18,1
5,15,30,7,27,25,4,18,0,5,1
19,1,22,32,24,10,21,21,10,8,1
19,18,46,67,38,16,25,36,15,12,1
12,11,13,26,44,20,9,56,8,4,1
13,11,36,32,40,11,16,35,10,6,1
13,6,35,33,16,17,15,26,12,18,1
8,6,31,17,18,23,15,20,8,38,1
24,32,47,49,17,14,41,54,13,61,1
16,18,34,35,20,25,18,36,14,62,1
14,17,30,23,13,19,8,9,11,52,1
17,14,49,21,20,29,14,27,10,32,1
8,5,16,11,16,9,12,11,2,15,1
32,48,18,106,41,11,33,102,17,10,1
8,28,21,19,7,18,9,4,7,28,1
14,27,12,26,18,15,13,21,13,24,1
6,13,7,12,11,26,6,6,11,14,1
4,10,23,3,6,21,8,6,9,29,1
8,13,12,5,7,14,4,11,16,9,1
24,26,15,12,12,24,16,14,18,30,1
12,28,38,10,25,33,9,16,4,34,1
11,21,23,10,18,8,9,18,2,25,1
8,21,29,13,18,26,12,16,18,36,1
13,12,31,14,10,19,11,4,12,46,1
9,15,33,10,16,20,10,7,10,18,1
11,17,26,9,18,10,14,18,5,8,1
15,11,20,13,9,25,11,15,6,25,1
16,20,25,48,20,13,26,35,16,8,1
15,13,12,14,17,26,8,11,22,17,1
8,19,24,6,17,19,17,14,15,19,1
11,23,23,20,24,29,12,21,24,16,1
9,17,53,15,15,32,8,18,13,24,1
7,17,24,10,20,13,9,13,12,25,1
15,18,34,22,16,18,14,23,5,14,1
12,8,47,13,6,11,13,4,9,82,1
17,8,35,27,16,11,12,17,3,2,1
8,19,31,11,23,27,7,22,3,5,1
20,35,16,22,41,43,14,35,17,12,1
7,19,17,8,14,27,8,28,9,5,1
20,20,26,33,20,19,19,25,18,20,1
11,26,26,17,36,21,15,30,12,11,1
15,40,27,42,48,27,18,47,12,23,1
5,16,15,17,14,23,18,27,11,8,1
16,21,25,16,29,23,21,37,15,11,1
5,23,40,7,18,25,8,10,14,30,1
23,21,41,21,28,26,31,38,12,31,1
17,8,25,28,26,17,11,40,6,23,1
14,2,29,13,12,7,12,13,6,20,1
18,19,16,30,13,24,14,18,14,16,1
23,7,32,28,16,11,26,21,9,13,1
10,18,33,7,34,14,8,8,7,28,1
31,16,40,58,21,8,18,44,10,38,1
6,11,49,18,10,11,26,15,6,24,1
13,13,37,19,8,17,18,8,8,28,1
22,12,43,31,9,14,19,8,15,40,1
17,9,66,31,16,8,22,18,17,71,1
10,13,26,21,17,10,9,7,14,44,1
19,19,30,43,8,26,17,18,13,27,1
12,10,33,23,12,6,11,25,11,32,1
15,25,34,10,17,18,7,19,3,24,1
19,14,28,14,13,20,13,7,11,20,1
