,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
149,0,1,0,4,0,0,4,1,6,0,0,1,1,1,0,19,2,1,8,3,1,0,4,0,0,2,8,4,2,0,1,1,0,0,2,0,0,1,0,1,2,0,4,1,3,7,4,1,2,2,3,0,3,2,0,13,0,2,0,3,6,1,1,4,4,5,26,0,5,0,0,1,1,0,4,1,0,2,3,1,0,0,1,19,0,2,1,0,3,1,2
150,0,1,0,0,0,0,0,0,0,1,2,3,0,1,0,2,0,3,0,2,0,0,0,2,1,2,2,1,1,0,5,1,2,0,0,4,2,5,0,0,0,1,0,6,0,0,0,4,1,0,2,1,2,2,0,4,1,6,1,3,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,2,3,0,0,1,1,2,1,2,0,2
151,1,0,0,2,0,11,2,1,0,1,0,6,1,0,0,0,0,0,0,0,0,5,0,0,0,6,1,0,2,0,9,1,7,0,2,3,0,26,0,0,1,0,0,0,0,0,0,27,2,0,1,0,2,0,0,0,52,2,2,1,0,12,1,8,17,4,1,0,2,0,0,0,0,9,3,0,0,1,0,0,0,0,0,0,0,4,1,2,0,12,2
152,2,0,15,0,3,7,23,12,13,9,0,9,4,33,3,22,19,0,3,5,0,31,6,11,0,68,7,5,4,1,0,6,137,0,7,4,10,2,1,6,19,5,6,10,7,4,2,1,9,15,5,6,4,3,15,10,1,5,1,2,4,25,10,3,39,4,0,16,6,1,0,0,5,0,7,9,6,2,3,1,5,15,2,5,7,1,11,12,4,1,2
153,1,1,3,1,0,6,21,8,11,1,0,6,2,5,5,5,1,3,3,2,3,8,1,2,0,12,4,7,7,4,4,14,14,1,3,1,1,4,7,3,24,3,4,0,3,3,2,1,7,3,7,4,5,3,1,1,6,6,4,4,2,1,3,7,11,2,7,5,1,3,3,7,4,0,4,3,2,3,2,7,5,7,4,6,4,5,10,5,2,1,2
154,14,0,6,18,13,4,4,1,2,1,1,0,2,0,2,3,8,0,1,0,23,1,4,0,2,0,1,6,3,3,0,3,0,2,0,0,0,0,1,2,3,5,5,11,11,4,4,0,0,12,3,8,3,5,7,6,0,4,1,0,5,0,4,5,1,1,0,0,0,2,2,0,2,0,8,3,12,3,6,1,0,0,2,8,11,2,0,2,6,0,2
155,2,0,0,0,6,2,5,0,2,0,4,0,4,2,3,1,0,0,0,1,8,1,0,1,6,2,5,2,1,0,0,4,1,2,0,5,2,3,1,1,7,1,2,1,0,2,5,2,1,5,1,7,0,0,5,0,0,0,1,2,0,1,2,0,1,2,1,5,2,0,5,1,0,1,0,1,5,1,0,2,2,2,0,0,6,3,0,1,3,2,2
156,1,2,1,2,0,1,3,1,4,0,0,0,0,0,0,6,0,0,3,6,0,0,0,1,0,1,1,4,1,0,0,0,1,0,2,1,12,1,0,1,7,1,0,2,0,4,3,1,0,1,0,0,3,1,0,5,0,6,1,1,2,0,0,1,0,1,0,1,2,2,1,0,3,0,3,1,0,0,6,1,1,4,0,7,1,0,2,0,5,0,2
157,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
158,5,1,1,0,1,5,3,0,8,1,0,2,5,7,5,0,0,2,2,0,0,9,0,0,0,3,3,3,2,3,3,8,0,0,3,16,39,12,7,2,4,1,5,0,0,6,1,10,3,1,1,1,2,0,0,0,28,4,4,2,0,1,1,0,3,0,45,0,1,0,2,0,0,20,0,0,3,2,4,1,2,0,0,2,1,0,0,1,0,11,2
159,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
160,0,0,2,0,0,4,4,0,0,0,2,1,1,0,0,4,1,0,2,0,0,0,1,0,0,3,1,2,0,1,6,5,3,1,0,5,1,1,1,0,7,2,2,4,2,2,1,2,0,3,1,2,1,0,0,2,0,2,0,4,0,0,0,1,1,4,2,0,4,0,0,0,0,1,0,1,0,0,4,1,0,4,0,2,2,0,0,1,2,0,2
161,0,0,1,0,1,1,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
162,3,0,3,0,3,3,7,1,1,0,1,5,1,0,0,3,2,0,4,2,0,0,0,2,0,6,0,1,8,0,0,1,3,0,3,0,0,2,0,3,9,2,0,2,1,0,0,1,5,3,0,6,2,1,0,0,0,0,2,2,0,2,0,0,1,0,0,1,0,1,1,1,5,1,2,0,2,1,1,5,3,1,3,4,2,1,1,2,4,0,2
163,3,3,5,2,2,1,1,1,0,0,1,2,1,4,4,1,0,0,2,7,2,3,0,2,3,2,4,2,1,1,1,0,1,2,1,5,9,2,0,1,6,4,0,4,1,4,8,0,1,4,2,6,3,0,2,9,0,0,0,0,1,0,1,1,3,1,0,0,1,4,2,0,0,3,2,0,2,1,0,1,4,2,0,5,6,4,0,1,3,1,2
164,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,1,4,2,0,0,5,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
165,0,1,0,0,0,0,0,1,0,8,1,0,0,1,0,4,0,1,1,1,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,5,0,0,1,8,0,1,0,0,6,1,0,0,0,2,2,2,0,2,1,35,0,1,0,0,0,2,2,1,0,0,0,3,0,0,0,4,8,0,1,0,0,4,0,2
166,0,0,5,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,2,0,0,4,1,0,4,0,0,1,0,0,1,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2
167,2,0,3,0,2,1,8,1,2,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,4,1,2,0,0,0,8,5,0,2,6,7,0,1,1,7,3,1,4,2,2,1,0,2,6,0,2,2,6,1,0,0,3,2,0,0,6,1,3,3,2,0,5,0,1,0,1,1,1,4,1,3,0,3,0,0,2,2,2,2,2,0,1,2,4,2
168,0,0,0,0,0,0,9,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,1,0,1,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
169,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,0,1,0,3,0,0,2,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
170,0,0,1,0,0,0,4,0,6,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,4,2,1,0,0,5,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
171,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,8,0,1,1,2,0,0,0,0,2,0,0,0,0,0,2,9,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
172,3,1,1,5,2,1,8,0,2,0,5,2,0,0,1,8,3,0,3,15,26,0,2,0,111,1,0,3,0,0,1,2,1,6,0,13,0,1,1,0,2,3,6,1,1,9,5,0,2,2,1,0,2,1,23,7,1,3,5,1,2,1,2,1,1,1,5,6,3,6,0,0,2,1,2,0,2,2,3,5,1,0,3,3,1,1,1,1,7,0,2
173,2,2,5,0,4,2,1,0,2,0,0,0,2,0,3,4,0,1,0,1,0,1,0,0,0,2,0,4,0,0,0,1,0,0,0,0,1,0,1,1,3,1,2,5,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,0,0,1,0,0,0,3,0,1,1,0,0,0,2,0,0,0,1,0,0,2
174,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
175,2,1,2,0,3,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0,4,1,4,13,0,0,2,1,1,7,0,1,0,20,2,1,2,0,0,0,0,0,11,2,0,1,7,14,1,14,24,4,0,0,5,0,1,6,1,18,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,8,2
176,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,28,1,0,0,5,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
177,4,0,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,3,0,0,1,1,0,0,3,2,2,0,1,0,2,1,6,1,2,1,0,0,0,1,0,2,1,0,0,0,2,0,0,1,0,1,1,1,1,0,3,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,2
178,0,0,0,2,0,0,0,0,28,0,3,1,0,0,0,0,14,3,0,0,0,0,7,2,0,0,16,0,2,4,0,3,0,0,2,3,19,1,0,0,1,0,0,0,12,0,0,2,0,0,4,0,2,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2
179,2,0,2,0,0,0,10,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,10,2,0,1,0,1,1,1,0,2,0,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
180,3,4,3,8,0,0,2,3,13,0,0,0,4,2,0,1,6,1,0,0,1,0,8,3,0,0,10,2,1,0,0,1,0,1,0,0,0,1,1,1,0,0,2,0,6,0,1,1,1,4,9,2,9,4,0,0,0,0,0,0,3,0,0,6,0,4,0,2,1,4,1,2,1,1,13,2,4,1,0,1,1,0,0,2,2,3,0,0,0,0,3
181,3,4,1,3,1,4,1,1,9,3,2,1,1,0,2,6,5,1,2,0,1,1,3,1,1,1,8,3,0,2,3,14,0,5,1,1,2,2,1,3,1,2,7,0,7,1,3,0,0,2,3,1,6,6,2,0,0,2,2,5,5,2,2,3,2,5,0,3,1,3,7,2,2,0,3,3,0,1,1,0,3,0,1,1,0,5,3,2,2,0,3
182,1,3,4,9,1,1,1,2,2,3,1,0,1,1,3,4,4,3,2,0,7,2,4,3,7,2,0,7,2,2,0,2,2,3,3,0,1,2,3,6,4,1,4,0,3,1,0,1,2,1,5,2,4,5,4,2,2,0,2,1,4,0,6,4,2,2,2,1,0,5,4,5,3,2,7,7,4,3,3,5,2,1,1,5,2,2,2,2,4,1,3
183,1,0,0,2,0,1,1,1,5,2,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,2,13,6,0,0,6,3,2,0,0,2,0,0,0,1,1,1,1,0,6,0,0,0,2,0,5,2,1,2,0,0,0,1,3,0,1,5,4,2,3,2,2,0,1,1,6,0,0,1,3,0,1,0,0,3,0,0,2,1,0,3,0,2,2,1,3
184,8,9,4,2,1,19,5,6,8,1,0,4,2,1,0,1,4,5,2,0,3,3,1,4,29,8,2,1,0,2,6,12,6,3,7,1,1,6,1,1,2,6,2,1,6,0,0,9,5,10,1,4,5,3,3,1,3,14,3,3,5,3,4,6,6,2,3,4,2,10,4,16,6,0,7,2,2,6,0,6,1,4,3,0,4,5,12,2,2,2,3
185,0,2,0,8,1,5,3,3,4,1,1,3,2,2,2,8,3,6,3,2,2,2,4,1,1,7,3,5,3,4,1,4,3,3,2,0,2,2,4,11,1,2,4,0,5,4,4,2,6,1,8,0,3,5,3,0,0,1,3,7,9,3,6,8,6,2,1,3,2,6,2,5,6,1,10,4,6,7,5,9,3,4,6,9,2,5,5,5,4,1,3
186,9,6,5,2,1,8,6,3,8,1,0,1,3,0,3,3,2,1,7,0,1,0,5,2,0,2,10,3,2,1,2,12,3,1,4,2,0,1,1,7,6,6,5,1,8,6,0,2,0,2,5,2,8,6,0,4,1,2,3,6,6,2,4,4,1,4,1,0,3,6,3,1,7,1,11,2,3,2,2,5,2,2,5,5,6,5,2,1,3,2,3
187,5,7,5,1,4,4,5,0,9,1,3,2,3,1,4,3,3,0,2,0,3,2,1,0,3,2,1,1,2,0,2,9,1,2,0,2,2,1,3,6,4,2,1,1,9,1,2,4,0,5,1,2,6,4,0,2,0,2,3,3,1,2,2,2,1,3,0,0,1,2,2,2,3,0,4,5,2,3,2,1,1,0,1,2,3,5,5,0,2,1,3
188,2,9,2,5,0,8,4,10,6,0,1,9,2,2,3,2,4,2,0,2,1,3,1,5,0,11,2,0,3,9,11,8,13,0,13,0,6,6,4,1,14,1,1,1,2,2,3,1,9,1,0,0,11,9,1,3,2,10,7,7,3,9,3,13,5,8,0,0,5,4,19,11,3,1,9,4,3,3,4,8,8,13,4,1,0,9,5,1,4,2,3
189,0,1,0,0,1,0,7,4,1,5,0,0,1,1,2,2,4,0,1,0,0,0,1,0,0,0,5,6,5,0,0,5,0,4,0,0,0,0,2,6,5,0,2,0,5,1,0,0,1,1,4,0,3,3,0,2,0,0,0,0,2,0,1,11,2,0,6,1,0,3,1,1,2,0,8,1,1,0,2,0,1,1,0,1,1,3,0,3,1,0,3
190,1,8,1,1,0,3,1,5,3,4,1,2,3,1,6,6,6,0,3,0,1,0,3,0,1,2,5,9,2,0,1,10,0,0,3,0,0,2,3,6,2,0,3,0,9,3,1,2,4,0,3,3,10,9,0,0,0,0,2,1,8,6,3,8,5,2,0,0,2,8,2,4,7,1,6,5,5,1,3,6,6,1,2,3,1,0,2,3,4,0,3
191,4,8,2,0,2,4,0,2,11,0,1,4,2,0,1,0,5,3,0,0,1,4,1,5,0,2,10,0,0,3,2,8,0,4,1,2,8,4,1,1,2,1,2,1,3,3,1,2,1,4,0,1,5,3,1,1,1,1,4,1,3,0,1,3,2,1,1,2,0,3,1,5,0,1,2,3,5,1,1,1,1,1,1,0,3,6,11,0,1,0,3
192,1,2,4,4,0,2,2,6,12,1,2,8,3,3,0,4,3,6,0,2,2,6,0,4,0,2,6,2,1,6,1,11,3,2,7,11,11,3,5,0,3,2,2,0,5,0,4,5,0,2,3,4,2,5,2,1,2,3,3,3,0,4,1,1,2,1,1,6,2,2,9,6,3,1,9,2,5,8,0,1,7,0,6,4,0,3,7,4,2,6,3
193,11,6,4,6,3,22,5,7,9,1,1,2,9,5,2,3,5,1,5,0,11,0,4,8,2,3,5,5,3,2,1,15,0,4,5,3,0,8,4,4,4,8,6,0,12,3,2,7,1,11,8,6,4,7,5,3,1,7,5,6,4,4,10,10,5,5,3,7,4,7,6,2,3,1,4,4,7,3,5,2,2,4,4,4,5,10,13,5,1,1,3
194,0,5,1,4,0,5,0,10,7,3,1,7,2,2,6,7,8,11,5,3,2,4,8,8,0,3,4,2,4,10,5,3,4,2,5,2,1,5,5,6,0,3,4,1,8,3,4,7,6,1,6,1,5,8,1,3,0,3,8,6,11,6,6,6,3,5,0,1,5,8,6,9,3,0,10,8,4,9,6,8,2,5,5,4,3,2,10,3,3,0,3
195,2,0,1,5,0,0,6,3,10,3,0,3,3,0,1,5,4,4,9,1,5,1,3,3,0,7,6,8,0,2,2,16,8,0,2,1,0,0,1,1,2,0,7,2,12,5,4,0,2,1,20,0,0,2,0,1,0,4,5,4,6,1,2,2,2,6,0,0,0,1,0,1,3,0,4,4,0,1,5,3,0,2,2,4,0,1,0,3,3,0,3
196,0,2,1,3,1,3,0,3,3,1,3,0,0,1,4,6,4,3,3,1,4,1,3,5,9,0,4,4,2,3,1,2,0,1,5,3,3,4,8,1,2,0,2,0,3,0,0,6,2,1,2,1,5,3,3,2,0,3,2,2,5,5,3,6,2,1,5,1,2,4,3,1,1,0,2,6,0,6,2,2,2,1,1,5,0,2,4,2,2,2,3
197,2,3,1,3,1,0,4,7,4,2,3,2,8,2,3,8,5,0,1,2,1,0,4,0,19,2,2,4,2,4,0,5,0,11,0,0,2,0,2,3,1,0,5,0,3,2,2,0,2,0,1,1,1,5,0,1,1,0,10,0,6,1,3,3,2,1,0,2,0,8,0,4,4,2,2,4,6,2,2,7,1,0,1,0,5,4,2,9,3,0,3
198,4,5,0,4,0,1,2,2,7,0,0,1,2,0,3,5,4,1,1,1,0,2,4,3,1,2,4,4,0,0,0,9,3,0,3,2,0,2,5,3,6,3,3,2,7,4,0,3,0,2,5,1,11,7,1,2,3,0,2,3,9,2,3,3,5,3,1,0,4,4,4,5,5,0,7,3,0,5,2,0,1,4,1,7,0,8,3,0,1,0,3
199,1,5,0,2,1,2,3,3,15,4,0,1,0,3,1,3,8,2,0,3,2,2,4,0,0,4,5,6,2,3,1,9,2,4,4,1,0,2,1,5,1,3,7,0,7,1,1,3,4,0,4,1,7,4,0,1,1,0,3,0,9,0,6,6,1,0,1,1,3,7,0,6,4,0,7,6,3,4,3,5,0,2,2,1,0,3,0,1,3,1,3
200,1,4,1,2,2,1,2,5,5,1,1,4,1,2,2,3,11,1,8,2,0,0,11,2,0,5,7,9,10,1,4,6,6,1,4,1,0,1,5,6,3,2,8,1,7,3,2,2,2,0,10,0,8,14,0,1,0,0,5,6,12,2,4,6,3,3,1,0,2,7,1,6,7,0,6,3,0,5,5,4,5,6,6,4,0,0,4,1,4,0,3
201,2,10,2,2,1,1,1,7,4,1,3,2,1,1,3,3,4,1,2,3,2,1,4,2,2,1,3,4,2,1,1,4,0,1,2,0,2,5,6,0,2,0,3,1,2,0,3,2,3,2,2,2,14,6,0,1,0,2,4,1,9,2,3,7,1,1,0,3,1,7,3,3,2,0,3,4,1,3,3,4,1,5,4,7,1,4,3,3,0,1,3
202,2,3,4,8,2,4,2,1,9,4,0,1,2,6,1,8,7,0,7,2,10,3,7,3,6,2,6,3,0,1,0,16,0,4,1,2,0,0,3,2,3,5,7,0,11,2,0,2,1,3,8,1,5,2,9,4,0,0,4,3,7,1,7,3,1,2,4,5,2,5,4,4,5,2,4,2,6,1,3,0,2,2,0,4,3,1,0,6,2,1,3
203,4,4,8,1,0,4,6,1,3,0,3,2,1,4,2,5,1,0,1,0,0,2,0,1,4,0,3,2,0,3,0,7,0,2,0,1,4,1,7,0,9,3,4,0,0,1,3,4,1,7,1,0,5,6,7,4,2,0,2,1,3,5,1,0,0,1,0,5,3,3,1,0,1,3,0,2,2,1,4,1,1,1,0,4,1,2,2,0,5,3,3
204,1,3,1,5,0,4,2,3,2,5,2,6,3,1,1,14,9,2,1,2,0,0,1,1,0,7,1,3,5,3,3,8,3,2,7,2,1,4,3,8,3,3,4,1,10,3,4,1,1,1,7,1,5,8,0,2,0,1,4,2,7,5,8,5,7,2,0,2,3,5,3,3,5,4,1,8,3,6,4,1,3,5,7,4,2,0,3,4,5,2,3
205,3,13,1,6,0,2,0,5,15,3,1,2,2,1,6,3,7,4,6,2,0,0,2,9,0,4,3,5,1,8,2,5,1,1,2,2,2,0,6,2,2,1,2,0,6,5,1,5,1,1,2,1,16,8,0,3,0,0,5,3,9,2,6,10,5,0,0,0,2,6,3,4,3,2,6,3,2,3,2,2,3,2,1,5,1,4,6,3,2,2,3
206,1,3,0,5,0,6,2,4,17,1,0,2,0,5,2,10,7,1,5,2,2,7,3,3,3,2,7,4,6,1,3,5,4,2,1,1,0,1,8,10,7,1,5,0,9,5,4,2,2,1,1,3,9,5,2,2,0,0,1,5,5,5,1,6,8,1,3,1,8,6,3,6,4,1,10,7,2,4,5,2,5,6,7,11,1,6,4,3,1,0,3
207,9,7,7,2,1,4,5,0,14,0,0,0,4,2,1,2,7,1,0,0,11,0,3,2,2,1,5,5,3,1,0,15,3,0,2,1,0,2,2,0,3,6,3,3,3,2,2,3,0,6,6,1,10,3,10,1,0,0,1,1,1,1,0,5,1,2,0,2,6,2,0,1,1,1,3,0,3,0,1,0,0,1,2,2,2,3,2,1,0,1,3
208,3,3,1,3,1,12,0,8,3,0,1,2,1,2,2,2,8,3,4,0,0,2,3,3,0,10,1,3,5,3,7,5,6,0,14,0,0,4,1,6,0,0,3,0,2,1,0,4,5,2,1,0,3,6,0,0,0,10,4,3,4,2,4,13,4,5,2,0,2,6,3,9,2,1,5,4,2,9,5,6,3,9,3,6,3,3,2,1,2,1,3
209,1,8,4,3,0,8,1,2,5,2,1,3,3,2,2,2,4,0,3,0,1,1,1,3,1,2,3,3,0,1,3,8,6,0,5,1,6,3,5,0,1,1,1,0,6,0,1,4,1,5,0,3,5,3,0,2,3,5,0,2,5,4,8,5,2,1,3,3,1,2,0,3,4,2,5,6,1,0,3,2,1,3,4,0,1,4,4,4,0,2,3
210,1,10,3,4,2,5,6,1,8,1,1,0,9,0,2,5,8,0,8,2,3,0,13,1,1,1,5,3,0,1,2,13,1,2,3,3,5,2,2,1,4,4,2,2,2,2,3,2,2,3,6,2,7,1,2,3,0,3,9,1,2,0,2,2,1,3,2,2,1,0,3,0,2,0,9,3,1,2,0,2,0,2,4,6,3,4,3,1,2,0,3
211,2,8,2,2,0,3,2,3,5,3,1,0,6,2,2,4,10,1,4,1,4,1,5,3,3,6,5,10,0,0,1,18,2,2,1,1,0,5,2,1,3,3,4,0,6,4,4,4,1,3,8,1,13,4,3,2,1,1,1,2,3,1,3,10,2,2,2,3,4,2,0,1,5,2,10,6,2,0,6,1,1,1,1,5,2,8,3,3,9,3,3
212,2,3,4,1,0,0,2,5,7,6,7,2,4,4,5,4,8,6,3,2,0,4,1,5,0,1,6,7,4,4,1,5,0,4,3,1,1,6,7,3,1,4,3,0,8,3,4,6,1,3,3,5,3,9,2,5,4,3,3,2,3,5,5,3,6,3,3,3,3,5,3,7,4,4,5,3,0,3,0,6,5,4,2,4,0,3,3,6,1,2,3
213,3,8,5,7,5,4,4,4,20,0,4,3,2,0,1,6,6,1,1,1,6,0,5,5,8,0,4,2,0,2,0,12,1,6,0,0,3,2,0,3,5,7,1,3,3,2,4,5,2,4,3,1,9,4,3,1,2,5,3,1,9,0,1,12,0,8,0,3,3,7,2,3,0,0,8,1,5,1,0,1,0,5,0,6,5,5,1,1,2,1,3
214,0,4,2,8,1,7,2,2,7,2,1,2,2,3,1,3,9,0,3,0,7,1,3,4,3,7,1,6,0,1,0,4,3,1,2,0,2,0,0,1,1,0,5,2,9,3,1,0,2,2,3,1,2,2,14,2,0,6,1,3,6,3,8,4,3,3,1,2,2,1,2,9,3,0,9,2,2,6,2,1,2,5,5,6,2,5,2,1,3,3,3
215,2,3,1,2,0,2,0,5,8,0,0,1,1,0,3,3,2,0,3,1,1,0,3,2,33,1,5,1,0,2,0,3,3,1,2,0,3,0,7,0,2,0,1,0,6,0,1,4,1,2,1,0,8,10,0,2,1,1,5,1,8,0,2,6,3,0,0,1,0,6,1,5,5,3,4,1,0,1,2,1,2,1,0,2,2,1,2,1,0,0,3
216,2,3,5,3,0,1,0,4,0,0,0,0,0,3,3,3,0,1,2,0,9,0,4,0,17,2,5,8,0,2,0,9,1,2,0,1,3,0,3,2,1,0,6,0,3,2,0,1,3,2,1,1,12,10,11,0,2,0,3,0,4,0,1,9,1,0,2,2,0,6,1,1,3,1,7,5,4,2,1,3,2,0,2,2,0,0,3,1,2,0,3
217,2,6,3,2,1,4,2,5,10,5,1,4,1,6,5,2,8,1,2,5,1,5,3,4,0,9,2,3,2,2,1,10,3,1,6,0,1,2,5,3,1,2,0,0,3,2,4,6,4,1,2,1,5,6,0,2,0,0,2,1,4,9,7,3,4,3,1,7,2,3,4,11,4,8,4,6,4,8,3,2,3,3,3,4,2,5,3,5,2,4,3
218,2,1,0,3,0,0,0,2,2,1,0,1,1,0,3,0,2,0,0,0,0,0,5,0,0,0,3,6,2,0,0,2,0,1,0,1,1,0,4,4,3,3,4,0,2,1,2,0,0,1,6,0,2,1,0,2,0,0,1,0,1,0,0,4,0,4,4,0,4,1,0,0,1,0,6,3,1,0,0,6,0,0,1,4,0,1,0,0,0,0,3
219,0,6,2,7,0,4,1,5,12,1,1,2,4,2,1,10,7,4,7,2,2,0,4,0,0,3,5,5,6,5,4,4,4,0,4,0,0,0,1,15,3,0,4,0,6,5,3,1,5,1,10,1,7,1,2,3,0,0,4,2,8,2,5,9,6,4,0,0,2,4,5,8,5,2,5,2,6,8,6,5,4,3,3,1,1,4,1,3,2,0,3
220,6,7,2,3,0,3,0,8,10,3,1,1,1,6,1,8,6,2,0,2,4,4,2,0,1,2,2,2,1,0,0,12,0,1,1,1,3,2,1,6,2,2,8,0,7,5,0,1,5,3,4,2,5,0,5,1,0,1,2,5,4,2,0,4,0,3,2,2,1,7,5,0,6,0,7,1,2,2,2,1,1,5,5,3,2,2,1,4,7,1,3
221,4,0,0,5,1,2,2,3,5,1,0,2,2,2,1,0,3,3,3,0,2,2,2,1,1,3,9,8,5,0,1,7,2,1,0,1,0,4,5,9,1,2,9,0,6,0,0,3,3,2,6,2,4,2,4,0,1,1,5,1,7,2,6,3,2,0,0,1,1,3,2,1,5,1,6,3,2,3,4,3,3,1,8,3,2,2,3,3,7,0,3
222,4,5,1,2,5,0,2,0,8,2,3,3,1,1,3,2,1,3,1,3,2,1,0,6,0,2,4,0,1,6,0,4,2,5,2,8,5,6,2,1,3,2,1,1,5,2,1,6,3,4,1,3,5,4,0,1,5,2,1,2,2,2,3,1,0,2,0,3,3,3,4,6,0,6,3,1,2,3,2,1,1,3,1,1,0,5,6,5,1,8,3
223,0,2,5,1,1,0,2,4,5,1,0,2,2,3,5,3,6,0,2,0,1,0,4,1,2,2,0,4,0,1,0,2,1,2,2,1,2,1,4,4,5,2,0,0,7,1,0,2,1,1,0,3,4,5,6,1,0,0,3,1,7,5,4,2,4,1,0,2,1,5,2,3,5,1,2,8,1,2,0,5,4,2,1,5,2,4,3,4,1,1,3
