0,1,2,3,4,5,6,7,8,9,target
24,34,21,31,14,15,26,22,33,10,34
12,18,24,7,9,21,9,22,17,5,34
35,26,21,28,23,16,33,29,25,10,34
15,61,70,34,25,47,29,11,33,18,34
18,24,12,21,19,18,29,13,29,20,34
5,8,15,9,3,5,9,3,14,7,34
18,56,18,46,33,9,40,10,45,37,34
8,19,16,26,24,9,38,14,27,25,34
12,12,27,13,22,12,32,12,26,25,34
1,24,31,19,4,6,16,0,13,9,34
26,13,14,40,26,6,30,32,42,27,34
17,35,24,21,11,18,16,15,13,7,34
66,32,34,29,14,33,44,67,41,23,34
9,37,33,20,12,30,23,18,20,11,34
19,26,17,9,12,15,12,3,15,10,34
33,14,13,25,5,14,25,30,24,3,34
10,11,22,14,8,9,7,7,6,11,34
9,24,28,13,5,28,7,9,8,8,34
7,15,16,7,8,21,8,4,6,7,34
6,49,17,8,12,55,5,2,11,14,34
16,14,19,12,20,54,12,21,17,15,34
18,17,18,22,11,45,14,15,18,11,34
6,84,39,18,13,93,16,3,17,6,34
10,7,13,2,10,2,8,9,4,5,34
11,22,31,43,9,5,21,16,30,12,34
32,10,38,28,23,24,30,29,14,14,34
42,19,36,27,5,27,12,35,16,11,34
31,31,34,34,19,32,33,42,45,24,34
7,31,26,20,16,58,28,5,17,18,34
16,35,42,26,7,18,17,16,22,12,34
27,12,23,16,4,21,20,25,19,5,34
16,11,4,41,7,8,41,10,29,7,34
8,38,14,17,14,49,16,4,21,8,34
32,23,30,15,14,31,26,32,20,14,34
39,36,48,30,18,30,23,19,25,21,34
27,29,44,27,17,30,34,36,24,23,34
29,3,15,13,11,7,19,25,18,20,35
36,2,4,3,8,24,13,36,8,7,35
12,31,23,25,15,25,21,9,22,17,35
14,3,12,15,3,11,13,4,10,7,35
26,6,22,9,7,5,10,25,4,11,35
22,10,12,6,6,18,9,30,5,10,35
13,21,22,19,22,17,37,19,24,26,35
5,13,8,32,11,3,31,3,41,6,35
2,6,13,3,9,0,4,28,3,5,35
13,15,22,56,33,14,52,19,51,32,35
39,6,8,2,15,9,7,23,7,12,35
11,6,2,5,9,1,5,11,3,11,35
1,72,10,28,13,35,23,5,12,12,35
7,23,5,27,15,16,27,8,33,12,35
12,9,11,16,12,12,14,2,22,6,35
15,8,8,9,5,19,25,9,26,14,35
42,9,24,6,14,17,8,24,1,16,35
22,4,6,41,31,3,64,25,57,39,35
20,29,48,63,41,15,52,30,58,46,35
20,8,44,19,25,25,66,19,32,30,35
20,0,4,1,8,9,9,20,8,8,35
15,63,57,37,17,24,36,5,32,13,35
11,19,7,4,17,11,13,22,12,18,35
38,19,24,32,24,20,33,25,31,23,35
10,10,7,11,17,28,16,11,10,13,35
26,51,53,30,32,111,49,15,30,31,35
41,8,22,17,12,17,36,17,35,6,35
36,27,58,31,22,37,30,34,31,20,35
7,3,15,18,24,16,15,20,15,27,35
35,18,27,13,4,11,10,7,14,7,35
20,41,70,26,17,13,39,6,30,19,35
25,2,10,2,5,4,11,28,3,13,35
40,14,42,18,32,22,54,59,45,23,35
23,17,31,51,30,7,37,21,36,37,35
15,91,29,33,29,107,17,16,14,16,35
4,5,32,23,7,9,11,11,19,6,35
31,4,19,30,15,17,35,30,31,17,35
10,20,33,22,16,11,16,15,12,15,35
4,5,15,6,9,2,7,9,11,9,35
39,34,13,41,13,43,27,22,23,16,35
7,1,13,1,5,0,9,2,12,5,35
11,6,12,3,15,3,10,5,8,17,35
50,12,17,23,14,19,21,28,22,15,35
10,17,29,16,20,3,30,8,29,17,35
5,6,32,13,4,6,8,3,4,2,35
16,9,13,4,7,12,9,22,13,9,35
15,6,23,24,17,18,18,18,12,16,35
20,3,3,1,6,2,2,18,3,7,35
26,21,20,38,23,30,22,20,32,29,35
12,0,4,23,3,17,16,15,9,3,35
23,6,8,8,9,3,17,31,11,7,35
13,35,22,12,16,33,13,10,11,14,35
42,40,23,47,28,50,55,41,44,38,35
29,5,36,24,11,14,23,80,25,14,35
19,5,9,3,3,6,6,9,7,6,35
12,2,7,1,5,1,1,20,1,4,35
13,23,16,22,17,24,19,1,8,16,35
4,23,16,20,18,14,21,3,26,17,35
13,12,51,15,12,12,19,2,14,8,35
9,18,24,14,15,22,17,6,10,11,35
6,7,8,5,10,28,12,22,6,14,35
11,76,36,29,24,49,35,4,40,23,35
20,13,20,14,10,45,16,32,17,13,35
8,35,28,19,15,10,20,11,22,13,35
12,3,22,12,22,19,25,15,13,28,35
11,3,16,1,13,7,6,22,3,15,35
16,41,26,30,14,44,17,15,25,12,35
24,30,22,7,13,50,25,25,20,18,35
0,5,18,22,4,2,15,1,20,5,36
0,6,13,16,4,0,19,3,22,8,36
13,3,12,2,7,4,14,13,10,6,36
4,7,14,17,10,10,13,9,14,7,36
15,5,18,8,18,9,22,15,11,16,36
6,6,19,14,10,6,14,6,12,14,36
0,6,16,18,6,6,13,5,21,2,36
17,16,27,30,13,14,22,9,25,17,36
8,4,16,3,9,5,3,8,4,5,36
7,15,19,32,11,7,25,5,38,13,36
6,5,16,6,4,2,11,4,10,7,36
9,9,4,0,6,3,1,10,1,5,36
4,3,3,24,35,6,37,21,24,29,36
2,5,12,10,1,1,12,1,9,2,36
16,8,8,5,9,13,8,3,7,4,36
8,8,13,6,12,18,5,7,5,9,36
17,20,26,17,10,20,15,12,15,11,36
7,4,13,8,10,5,15,14,12,11,36
5,18,15,19,12,14,12,16,18,11,36
9,4,18,3,6,5,3,5,5,8,36
25,19,26,32,16,13,36,32,37,15,36
17,12,15,8,8,6,14,8,10,9,36
10,12,22,21,17,10,31,6,34,24,36
9,19,24,11,11,28,18,4,13,8,36
12,17,17,17,12,8,23,17,18,10,36
13,26,9,16,25,10,35,6,23,16,36
51,12,14,28,17,25,45,30,44,17,36
13,19,16,14,20,9,15,19,21,17,36
5,5,20,9,12,21,8,10,10,11,36
5,15,19,10,10,21,4,13,4,17,36
23,11,13,42,18,9,28,17,34,14,36
25,41,24,20,14,16,18,25,18,12,36
12,5,10,8,14,8,11,3,9,10,36
14,11,15,6,7,3,7,14,5,3,36
16,11,11,39,32,11,24,23,23,29,36
6,24,19,20,13,54,11,7,15,8,36
7,14,18,15,10,2,20,5,16,8,36
14,42,19,16,15,57,22,23,14,19,36
20,29,18,21,16,29,24,20,18,10,36
5,12,14,27,13,18,27,13,25,8,36
16,6,18,12,15,5,12,20,10,11,36
8,27,21,78,39,4,33,12,32,32,36
15,0,19,12,18,2,18,23,14,19,36
14,10,15,2,8,8,12,18,2,7,36
6,21,15,25,20,12,23,9,28,14,36
8,12,16,8,9,19,14,13,24,10,36
9,17,29,27,36,23,28,10,17,28,36
20,1,3,6,7,5,23,7,17,8,36
20,2,11,5,10,5,7,11,9,6,36
13,7,14,8,20,6,18,8,10,10,36
8,13,24,22,13,4,23,5,18,5,36
28,10,23,17,13,6,16,32,13,12,36
17,10,24,13,20,14,15,17,18,20,36
8,7,18,6,16,15,15,12,16,15,36
12,19,12,23,16,1,21,3,17,8,36
19,15,19,33,19,10,31,8,22,13,36
4,19,28,29,14,7,31,10,23,18,36
11,5,17,8,5,9,26,7,20,4,36
7,8,12,4,11,3,7,7,3,12,36
9,10,15,6,4,0,6,4,6,7,36
19,19,22,38,22,10,49,12,39,18,36
23,21,37,15,24,11,28,17,26,19,36
15,32,28,7,18,41,18,11,22,22,36
9,2,7,3,8,3,10,10,3,9,36
12,14,14,22,15,6,11,6,21,7,36
17,11,18,18,14,15,25,9,26,16,36
17,5,14,17,12,4,12,4,11,14,36
8,8,13,16,10,7,24,12,15,9,36
11,7,25,13,13,7,18,8,20,11,36
4,4,15,10,4,7,6,7,7,0,36
9,4,12,19,15,4,27,9,28,14,36
2,12,13,7,6,36,4,2,6,8,36
0,5,8,26,3,1,11,0,16,3,36
6,11,28,22,16,2,30,4,26,16,36
17,15,17,23,27,14,43,22,39,20,36
8,27,34,16,25,20,35,14,28,20,37
25,10,17,26,23,14,38,30,36,22,37
21,45,73,27,41,24,48,22,36,24,37
23,36,40,31,16,43,21,23,20,17,37
30,27,35,28,24,16,42,34,38,23,37
23,21,30,23,24,8,15,15,18,22,37
37,11,27,17,27,20,34,19,22,22,37
11,22,21,15,17,15,21,19,28,29,37
17,32,41,30,18,27,27,16,26,11,37
7,25,24,18,13,17,19,18,14,16,37
6,18,17,13,11,11,24,3,24,12,37
14,20,27,6,16,12,13,7,8,13,37
13,9,31,43,12,25,15,8,29,9,37
26,10,30,26,7,40,16,10,21,9,37
5,12,15,26,39,11,46,21,33,31,37
9,23,45,23,25,25,32,4,25,18,37
18,39,34,27,27,29,45,16,39,38,37
8,24,19,24,23,7,32,4,33,25,37
32,43,29,46,46,26,67,35,72,40,37
16,30,43,33,16,19,38,16,29,21,37
25,11,20,9,29,7,38,13,32,26,37
6,13,9,38,30,8,49,13,37,34,37
41,33,21,28,13,30,24,28,21,18,37
23,24,29,21,27,30,27,22,21,25,37
46,15,30,44,34,38,62,58,45,27,37
23,31,36,44,23,14,37,8,41,18,37
39,17,18,39,44,25,53,23,38,41,37
21,6,15,28,25,14,36,16,27,28,37
8,12,10,21,23,13,32,12,24,22,37
13,31,30,7,20,32,17,8,22,10,37
18,10,18,19,30,31,31,21,38,34,37
22,33,60,33,23,20,43,17,39,28,37
20,14,13,14,18,10,16,14,16,15,37
16,19,34,17,27,19,37,21,29,31,37
12,48,46,36,48,27,57,19,55,42,37
46,56,55,74,42,67,45,28,42,32,37
20,39,47,17,32,42,30,18,34,24,37
23,16,18,41,20,26,22,20,29,11,37
19,47,44,21,42,33,37,9,30,30,37
15,24,28,17,33,20,33,12,26,30,37
14,32,38,38,30,19,49,15,41,31,37
13,21,24,27,25,27,35,13,34,19,37
19,13,21,20,36,15,26,22,13,24,37
38,23,32,42,34,37,52,40,36,34,37
14,31,32,20,17,21,44,15,26,21,37
31,36,62,48,31,26,48,18,60,29,37
27,12,16,30,31,15,40,38,25,21,37
16,27,36,41,24,15,39,15,29,23,37
14,26,22,21,25,16,37,7,29,25,37
17,30,34,27,19,36,31,16,31,8,37
22,26,15,49,21,12,33,19,34,17,37
14,23,13,30,35,6,37,24,25,32,37
27,26,35,44,36,18,48,27,56,36,37
32,24,17,34,42,17,56,39,56,47,37
12,23,37,33,18,21,37,21,34,20,37
14,35,23,28,32,15,43,18,38,38,37
11,31,34,22,30,31,30,13,23,32,37
18,14,21,26,21,10,33,23,22,26,37
38,22,43,11,11,30,28,26,21,16,37
14,28,45,23,23,21,35,13,23,24,37
17,13,23,2,15,4,22,5,13,16,37
21,16,47,5,20,35,26,23,19,19,37
23,20,46,22,40,15,30,24,19,62,37
18,21,46,28,29,15,29,31,23,24,37
9,27,50,53,29,40,48,14,32,36,38
34,9,29,11,14,20,43,25,53,16,38
50,18,25,39,35,19,57,60,47,33,38
35,15,34,74,39,11,47,48,50,35,38
15,22,44,22,31,14,35,14,32,27,38
15,12,12,32,25,16,27,25,34,36,38
27,14,26,20,18,27,31,52,30,26,38
34,8,21,23,13,17,18,36,23,21,38
35,9,23,13,14,19,47,39,38,30,38
26,21,33,20,28,22,56,28,43,40,38
17,8,12,19,36,22,57,30,43,42,38
46,15,19,23,12,8,21,50,25,19,38
7,27,18,64,45,17,53,17,44,50,38
36,13,21,18,19,22,31,47,39,14,38
47,18,24,16,18,15,42,33,47,23,38
36,15,17,19,13,21,34,43,33,28,38
53,7,38,38,35,36,45,44,46,32,38
16,14,12,15,13,15,30,21,22,31,38
11,15,29,22,34,9,51,20,33,24,38
13,18,20,26,41,17,58,16,61,32,38
31,6,10,24,33,8,59,36,39,37,38
10,54,29,46,25,30,35,11,34,16,38
7,9,32,44,33,8,42,36,47,36,38
12,25,19,38,24,16,39,29,42,25,38
20,20,22,33,57,19,94,46,81,53,38
41,24,29,35,32,34,37,25,30,37,38
10,9,11,36,23,8,37,39,38,35,38
17,7,18,7,21,11,20,26,23,24,38
9,25,7,48,37,1,55,14,60,26,38
15,11,18,18,24,25,44,11,27,28,38
28,23,37,16,36,25,62,23,46,39,38
26,8,20,17,20,20,29,33,26,23,38
21,25,15,27,18,12,53,27,27,30,38
22,26,42,18,31,26,56,24,35,32,38
12,19,15,32,33,12,36,22,48,25,38
8,16,24,34,24,6,27,18,22,16,38
17,29,41,39,44,21,56,17,51,35,38
12,11,19,55,51,6,52,42,50,43,38
8,7,11,18,24,7,32,15,28,19,38
36,14,30,19,21,34,55,23,43,26,38
9,31,25,58,24,13,28,26,35,31,38
18,13,13,21,30,10,29,8,24,26,38
17,10,37,61,37,23,50,37,35,40,38
60,8,24,33,45,24,82,49,53,47,38
37,25,36,34,59,21,80,37,71,49,38
13,13,24,20,38,6,33,30,29,38,38
14,8,21,6,9,1,7,23,8,16,38
15,20,29,17,11,14,20,8,13,9,38
28,29,43,51,44,31,77,30,53,42,38
38,6,10,28,30,15,66,41,48,39,38
9,43,32,24,34,47,28,6,25,36,38
36,41,21,48,36,25,81,46,79,35,38
16,11,12,42,40,12,72,30,57,40,38
33,3,26,10,17,1,15,62,17,16,39
18,16,30,34,15,10,19,32,22,13,39
23,2,9,7,15,0,8,36,11,12,39
30,24,23,22,18,19,22,35,24,18,39
14,8,15,10,11,9,21,23,16,11,39
26,4,6,1,9,4,11,28,7,11,39
16,12,9,22,16,23,20,19,23,13,39
33,4,8,6,15,2,13,40,8,17,39
29,6,18,16,11,4,20,40,16,16,39
28,11,13,27,9,7,28,21,28,11,39
6,14,33,47,17,5,41,10,36,24,39
23,3,11,3,14,3,19,20,12,12,39
28,7,7,10,17,0,12,42,10,19,39
23,7,16,9,14,0,16,26,15,14,39
17,8,9,3,14,12,3,28,9,11,39
26,20,25,21,38,25,46,23,33,27,39
33,34,41,51,42,24,51,26,39,34,39
44,22,26,35,32,34,54,38,38,29,39
33,22,25,67,40,5,34,29,27,33,39
27,3,8,2,7,5,23,23,13,12,39
17,5,8,3,18,2,21,25,16,17,39
9,10,19,33,17,3,14,11,17,14,39
20,6,8,15,11,17,12,20,11,16,39
24,5,7,13,8,7,17,36,11,12,39
40,12,18,41,10,8,21,35,20,15,39
15,18,8,28,13,7,23,20,12,15,39
16,20,11,43,16,4,32,20,32,20,39
26,10,29,49,21,13,50,24,35,25,39
21,18,32,26,18,27,22,19,17,10,39
21,10,16,26,12,17,22,18,26,20,39
34,14,24,23,24,9,25,28,28,19,39
7,10,24,18,15,12,24,5,21,14,39
19,33,32,29,18,11,33,22,20,23,39
25,4,11,27,13,20,20,30,15,12,39
10,7,14,27,17,8,29,15,22,14,39
20,11,7,31,15,4,20,23,24,21,39
17,11,12,23,7,7,10,26,12,7,39
33,17,20,50,19,19,34,46,42,26,39
23,14,11,32,20,14,30,25,36,21,39
34,5,15,14,7,15,19,42,14,10,39
19,22,24,34,18,8,34,13,26,27,39
28,4,10,12,14,10,28,32,20,19,39
14,11,38,6,23,4,26,15,7,23,39
12,38,36,42,21,22,30,14,30,23,39
28,10,21,8,8,16,16,36,12,11,39
10,17,18,22,13,15,23,12,27,15,39
14,12,16,59,23,19,31,24,26,27,39
24,5,7,10,15,6,11,42,10,14,39
14,26,14,13,23,44,16,20,12,29,39
23,23,25,42,27,16,36,11,44,19,39
27,4,8,3,10,3,9,37,6,15,39
17,15,18,22,22,18,45,24,36,25,39
35,8,30,10,7,20,18,51,17,10,39
29,14,10,10,14,8,16,26,12,16,39
25,11,18,16,6,4,17,19,15,10,39
15,24,12,16,19,52,21,24,15,13,39
26,2,6,8,16,10,19,25,12,8,39
11,2,4,4,13,8,10,17,14,13,39
29,6,11,10,15,15,11,30,5,8,39
10,12,23,14,19,7,10,14,7,14,39
25,11,7,18,9,13,11,30,11,4,39
22,2,3,3,9,0,6,40,11,6,39
43,4,15,13,14,15,15,22,17,14,39
10,14,27,40,31,13,29,24,29,29,39
13,10,5,13,17,10,23,17,13,13,40
11,7,22,38,13,11,30,10,26,17,40
3,20,41,13,18,17,16,3,19,17,40
3,32,14,16,13,24,14,9,15,20,40
12,14,32,21,19,16,24,20,17,17,40
16,11,18,38,19,8,21,22,26,25,40
9,21,17,21,8,21,16,13,19,14,40
22,28,31,31,21,23,31,11,34,17,40
12,26,26,32,30,32,44,16,41,26,40
7,16,28,21,23,23,12,17,12,25,40
27,19,25,13,34,32,56,29,33,35,40
15,20,18,18,7,2,17,6,20,16,40
24,4,13,9,18,6,24,39,25,13,40
3,5,27,12,7,20,25,3,35,8,40
9,45,24,24,12,23,16,4,12,14,40
9,16,25,25,23,23,25,15,23,17,40
28,51,27,31,32,30,38,23,40,34,40
16,18,24,8,16,42,7,9,6,12,40
27,31,24,18,7,43,32,8,27,16,40
8,17,21,15,14,12,11,22,12,14,40
1,28,15,16,16,11,29,8,30,14,40
1,42,10,8,13,24,7,13,6,6,40
14,7,25,1,22,9,9,10,6,25,40
14,26,25,17,25,40,18,27,22,27,40
21,14,12,11,26,42,23,18,8,23,40
18,33,30,25,26,23,20,10,22,25,40
18,8,18,31,16,22,28,36,28,18,40
32,14,7,23,19,8,41,8,40,14,40
9,14,20,13,15,40,3,2,7,9,40
9,10,17,19,18,31,35,14,22,20,40
31,17,27,9,11,26,21,14,17,12,40
34,5,13,9,9,40,10,6,1,11,40
7,47,18,13,17,84,10,13,6,17,40
13,32,21,12,12,37,11,18,15,15,40
8,51,10,13,9,47,7,3,13,4,40
12,22,28,24,14,31,17,13,24,13,40
8,32,20,24,23,17,32,7,37,22,40
5,19,15,16,20,18,19,12,21,20,40
19,14,19,15,16,6,11,23,13,14,40
1,7,28,5,2,10,6,0,10,2,40
12,12,40,25,15,21,33,7,36,14,40
17,23,11,14,11,17,24,16,17,13,40
5,18,22,18,20,10,12,3,26,12,40
16,15,24,49,18,10,57,28,65,23,40
10,36,27,37,25,7,15,15,21,23,40
18,40,24,47,19,58,19,10,26,20,40
6,10,38,25,19,20,52,6,54,20,40
10,10,28,10,10,24,17,0,11,12,40
9,8,9,5,11,7,19,14,9,16,40
12,7,29,5,10,3,20,7,11,11,40
9,3,17,5,5,8,6,6,7,3,40
11,28,21,18,7,29,6,4,4,6,40
19,25,14,20,24,21,26,14,18,14,40
7,14,35,11,12,7,6,6,3,11,40
18,13,34,11,13,30,9,7,10,11,40
15,53,27,25,18,44,21,13,32,14,40
21,17,26,21,14,30,23,6,11,17,40
28,15,6,29,24,17,43,12,19,25,40
8,32,14,13,16,60,2,9,6,22,40
11,9,22,7,7,22,12,6,8,10,40
14,2,20,14,19,19,25,28,11,18,40
13,69,20,28,27,55,41,7,40,16,40
18,29,30,28,16,9,19,14,19,16,40
7,22,27,10,16,13,20,4,23,20,40
21,27,32,22,9,38,11,15,5,16,40
30,13,24,23,18,33,21,16,12,15,40
6,40,27,20,12,47,21,3,13,25,40
18,23,23,7,18,31,30,21,32,14,40
6,22,17,44,19,17,34,8,37,24,40
7,25,13,29,17,25,28,8,28,16,40
4,8,15,23,10,13,14,13,12,11,40
13,46,15,43,17,19,28,12,46,22,40
8,12,12,9,16,17,21,7,25,24,40
19,30,20,20,34,12,43,22,40,31,40
25,24,29,12,19,32,20,28,12,14,40
9,15,24,18,14,24,18,6,25,21,40
5,11,25,13,7,12,9,6,12,11,40
11,29,21,22,10,65,17,12,21,8,40
23,1,8,32,26,9,22,19,25,20,40
17,23,31,34,58,15,49,11,43,58,40
14,27,20,62,33,12,51,9,74,35,40
11,4,6,15,15,25,20,29,14,17,40
9,11,6,8,4,21,1,10,4,2,40
21,20,13,9,7,25,8,9,12,9,40
12,13,15,6,10,6,4,19,14,10,40
37,11,20,7,13,26,18,54,18,14,41
12,33,11,20,30,50,39,7,31,21,41
21,16,18,10,3,18,22,18,19,4,41
11,12,15,18,18,27,23,25,23,16,41
13,11,4,13,8,21,12,12,23,6,41
22,14,22,11,10,23,15,9,15,7,41
11,6,8,4,4,5,10,2,9,7,41
16,1,5,11,12,5,14,13,15,11,41
24,24,21,16,9,28,19,28,16,15,41
11,25,29,8,20,98,16,9,15,12,41
48,11,21,13,11,10,23,13,17,18,41
18,12,28,12,9,8,8,9,12,11,41
10,22,20,29,16,19,28,3,22,20,41
18,25,31,20,27,42,17,13,16,23,41
22,15,40,26,12,10,33,22,24,15,41
17,36,13,13,6,32,7,8,7,9,41
12,18,16,5,20,53,9,22,14,14,41
18,5,7,34,10,5,22,17,35,15,41
12,9,30,6,21,35,18,17,10,20,41
18,11,12,12,2,12,15,15,18,8,41
19,27,26,8,9,6,16,7,14,6,41
11,26,24,28,25,25,25,21,24,27,41
19,9,37,7,9,24,9,14,15,7,41
10,6,14,10,13,25,18,10,20,11,41
18,42,31,24,6,71,6,14,16,7,41
34,5,10,24,22,7,49,32,41,24,41
41,23,29,26,27,45,39,36,32,16,41
29,26,9,33,21,50,35,12,33,21,41
15,14,22,15,14,28,12,15,12,13,41
28,27,22,34,11,21,39,32,27,17,41
15,42,17,20,7,31,31,17,21,10,41
7,28,21,8,9,56,13,9,9,8,41
44,34,37,23,8,27,10,40,17,4,41
8,18,19,20,16,5,27,12,25,17,41
13,24,20,19,9,29,10,9,20,8,41
12,11,31,44,18,35,44,14,23,18,41
27,48,26,17,8,41,16,25,26,9,41
16,10,14,26,23,11,28,16,27,20,41
36,23,36,22,16,38,20,20,13,17,41
21,19,19,17,10,13,22,24,21,16,41
17,21,20,13,14,25,30,10,21,14,41
16,24,34,32,17,15,30,30,27,16,41
8,23,5,29,23,9,29,9,36,10,41
18,36,29,30,24,52,32,17,30,31,41
45,24,24,18,17,43,14,24,26,11,41
22,13,17,29,15,7,20,28,30,18,41
16,12,13,40,24,5,34,18,31,21,41
23,15,32,8,6,17,10,18,13,6,41
8,6,18,7,6,15,12,6,8,4,41
17,23,14,13,4,16,11,10,8,0,41
6,38,23,30,9,13,31,6,29,19,41
29,28,40,25,14,26,31,46,39,9,41
19,19,23,12,7,26,20,13,17,5,41
12,10,16,19,16,18,24,13,27,18,41
12,5,4,4,18,14,18,7,10,14,41
22,17,20,37,38,23,54,26,48,26,41
58,11,28,22,11,28,18,29,25,11,41
15,30,8,15,13,24,31,19,26,20,41
13,10,21,7,9,24,9,9,15,9,41
15,28,44,17,6,41,6,20,8,4,41
20,4,10,15,10,3,23,12,15,21,41
20,14,37,17,9,15,27,67,22,6,41
28,17,14,8,23,6,32,23,25,26,41
17,1,8,15,7,6,15,23,9,11,41
31,14,26,25,15,31,24,56,27,14,41
14,7,7,9,15,7,19,12,13,17,41
24,5,6,27,18,13,39,26,24,10,41
15,0,6,2,9,7,3,12,2,8,42
6,5,9,16,3,5,7,4,13,7,42
18,9,8,24,21,4,34,20,26,20,42
32,12,12,52,22,3,31,15,33,23,42
30,33,40,66,51,66,74,37,73,48,42
1,2,10,11,4,4,6,2,12,2,42
1,3,12,2,4,1,9,1,6,2,42
21,16,13,13,6,32,23,12,32,16,42
6,5,6,0,9,0,11,8,2,6,42
14,26,18,39,13,28,42,20,26,8,42
20,22,34,72,36,15,59,22,55,60,42
32,64,42,98,61,27,114,36,96,66,42
23,18,18,27,31,13,49,30,40,26,42
16,0,8,3,8,7,6,17,5,10,42
9,23,28,45,25,8,40,5,36,32,42
36,17,21,26,12,24,26,25,18,17,42
12,50,16,31,25,19,31,28,39,31,42
16,12,8,18,24,13,23,20,36,26,42
18,14,20,38,32,12,48,26,43,42,42
19,22,34,51,33,7,43,25,37,31,42
22,10,14,2,11,6,6,49,9,9,42
8,10,5,0,3,11,1,5,2,6,42
30,13,16,40,24,9,24,23,24,18,42
20,46,43,35,24,39,47,9,41,29,42
6,9,24,31,7,2,24,8,25,12,42
15,18,34,30,26,15,39,28,32,30,42
32,33,33,32,20,23,28,35,24,22,42
20,50,21,15,22,58,38,8,28,29,42
18,29,21,25,19,8,23,12,32,15,42
24,24,32,42,26,8,41,20,39,33,42
48,22,18,15,19,27,24,44,28,23,42
18,13,5,20,26,18,43,22,33,19,42
14,26,21,70,28,9,41,33,37,37,42
36,26,31,44,27,16,47,27,36,9,42
40,27,39,39,13,25,36,26,33,17,42
26,24,21,32,23,3,32,12,40,23,42
20,26,22,28,37,6,60,26,46,34,42
27,45,29,55,39,17,74,38,64,41,42
17,35,40,39,28,21,58,12,47,32,42
36,31,30,26,20,17,27,19,20,17,42
23,29,29,32,38,17,58,25,36,41,42
22,21,19,39,19,14,33,16,33,22,42
10,33,32,58,24,17,42,33,34,21,42
22,16,15,21,11,7,27,10,19,25,42
32,22,33,64,42,18,54,62,58,45,42
19,42,57,52,28,27,44,14,41,24,42
37,49,31,36,26,35,39,35,34,28,42
29,37,24,18,17,29,20,22,33,13,42
30,28,27,37,34,13,38,25,35,23,42
23,31,28,15,18,54,29,17,23,13,42
21,25,25,22,17,27,22,36,28,17,42
26,21,17,15,29,19,18,15,19,32,42
14,48,28,38,23,15,44,23,39,17,42
6,25,28,16,18,11,18,14,16,15,42
40,10,19,18,25,6,53,42,39,22,42
7,29,34,45,16,17,26,7,27,17,42
49,32,25,50,23,44,33,42,41,23,42
7,17,12,54,38,1,41,20,33,45,42
35,9,11,27,11,4,53,23,27,15,42
20,9,16,31,25,1,29,22,15,23,42
16,19,16,21,11,3,12,9,16,15,42
21,52,64,44,38,26,51,20,54,27,42
13,4,10,23,14,9,22,21,12,12,42
16,38,48,85,40,28,54,12,55,34,42
15,28,28,51,22,11,28,40,29,31,42
13,28,20,16,8,11,23,11,24,6,42
24,20,18,25,33,9,32,28,24,30,42
8,31,33,29,18,26,26,7,29,23,43
11,11,16,7,10,15,16,12,25,8,43
19,41,25,27,31,5,33,8,18,19,43
28,44,37,71,49,45,76,47,70,55,43
28,24,49,99,67,17,134,33,106,78,43
16,2,7,8,3,3,7,17,2,5,43
19,39,15,35,29,14,40,23,52,31,43
14,28,22,29,12,44,25,22,21,22,43
10,23,18,10,7,34,12,9,18,16,43
8,35,32,21,20,18,38,12,30,19,43
6,10,27,18,13,8,10,10,15,13,43
14,41,38,53,28,14,42,9,47,37,43
2,34,27,21,14,29,20,2,13,11,43
18,49,44,41,27,18,46,11,31,31,43
5,12,31,11,8,12,15,15,18,6,43
11,82,46,19,19,73,26,6,26,22,43
8,27,32,22,24,38,25,15,28,24,43
15,37,26,62,49,34,61,11,58,41,43
35,20,23,43,17,11,28,52,45,26,43
10,44,26,30,18,16,21,1,23,12,43
25,7,10,8,8,11,13,17,10,5,43
20,29,15,59,45,1,50,34,54,46,43
26,33,35,30,15,42,35,15,28,15,43
10,36,38,36,25,14,40,18,39,28,43
11,25,46,27,31,24,39,20,40,22,43
8,22,25,9,20,30,17,10,21,7,43
18,28,30,38,15,45,25,19,23,16,43
16,34,42,44,26,28,52,13,31,28,43
48,40,19,83,52,27,102,44,68,39,43
36,20,18,36,24,22,35,29,24,23,43
21,62,39,32,16,36,42,15,41,16,43
24,35,42,38,24,33,38,30,38,16,43
28,7,24,5,2,13,3,19,2,5,43
21,47,27,23,14,34,18,20,18,13,43
13,27,25,39,51,25,44,10,35,39,43
7,33,31,30,11,8,26,5,20,9,43
21,35,44,32,32,15,43,9,32,41,43
18,40,28,20,23,38,28,11,29,25,43
32,27,39,53,50,29,58,28,51,47,43
8,8,13,21,23,16,35,8,29,17,43
20,58,75,66,28,36,61,12,43,30,43
26,27,30,39,33,29,27,19,19,24,43
11,23,31,16,15,37,19,9,19,16,43
9,24,32,55,55,6,57,23,43,50,43
7,21,16,5,5,33,11,8,10,13,43
22,0,0,0,15,0,38,21,14,12,44
18,20,15,17,29,10,53,23,46,22,44
12,14,8,6,14,8,25,11,19,11,44
8,30,19,13,13,14,14,7,11,12,44
7,13,5,4,18,5,31,5,28,38,44
31,12,30,38,29,24,28,29,18,25,44
16,37,20,15,36,61,63,14,47,26,44
39,8,1,16,13,11,52,17,30,15,44
10,9,4,4,13,3,16,8,10,14,44
8,8,7,10,13,6,32,9,29,13,44
33,1,7,8,23,0,38,72,27,23,44
